"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU14_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r","AU45_r"
0.177973,-0.065984,-0.981821,0.045013,-0.062915,-0.997003,0.112,-0.065,-0.274,-0.082,0.015,0.09,0,0,0,0,1.34,0.03,0,0,0,0,1.05,0.03,0.02,0.35,0.28,0.17
0.06932,-0.030595,-0.997125,-0.053147,-0.068133,-0.99626,0.008,-0.049,-0.129,-0.08,0.058,0,0,0,0.01,0,0.18,0.03,0,0,0,0.06,0.66,0,0.04,0.02,0.06,0.06
0.162279,-0.069583,-0.984288,0.007541,-0.086404,-0.996232,0.086,-0.079,-0.284,-0.136,0.029,0,0,0,0,0,0.73,0,0,0,0,0,1.12,0,0,0,0.64,0.41
-0.241082,0.138458,-0.960577,-0.433912,0.077687,-0.897599,-0.348,0.116,0.174,0.223,0.235,0,0.25,0,0,0,0,0,0,0,0,0.01,1.05,0,0,1.12,0,0
-0.050435,-0.070708,-0.996221,-0.122477,-0.079591,-0.989275,-0.087,-0.076,-0.409,0.083,0.147,1.66,0.93,0.09,0,0.31,1.9,0.32,0,0,0,1.42,1.7,0.08,0,0.09,0,0.33
0.186734,-0.057073,-0.980751,0.052496,-0.041758,-0.997748,0.12,-0.05,-0.259,-0.044,-0.014,0,0,0,0,0,1.54,0,0,0,0,0,0.56,0,0.28,0.41,0.12,0.05
0.256656,-0.211619,-0.943051,0.151648,-0.248492,-0.956689,0.212,-0.238,-0.45,-0.191,0.127,1.18,2.81,0,0,2.2,2.17,0.41,0.61,0.54,0,0.07,0,0.14,0,4.97,1.72,0
0.280384,-0.10152,-0.954504,0.135239,-0.102226,-0.985525,0.211,-0.105,-0.214,-0.221,-0.103,1.36,0,0.34,0,0.17,0.33,0,0.28,0.49,0,0,0,0.26,0,1.33,1.2,0
-0.014613,-0.026008,-0.999555,-0.166681,-0.049412,-0.984772,-0.091,-0.038,-0.08,-0.027,-0.025,0.03,0,0,0.09,0,0,0,0,0,0,0.12,1.12,0,0.01,0.25,0.9,0
-0.122598,-0.205214,-0.971008,-0.24008,-0.236934,-0.941395,-0.187,-0.227,-0.453,0.094,0.184,1.76,0.97,0.01,0.54,0.21,1.95,0.53,0,0,0,1.22,1.05,0,0,1.82,0.14,0
0.157944,-0.078257,-0.984342,0.057895,-0.067984,-0.996005,0.109,-0.074,-0.278,-0.078,0,0,0.01,0,0,0,1.47,0.07,0,0,0,0,0.37,0,0,0.08,0.39,0.36
0.087166,0.102357,-0.990921,-0.06763,0.111251,-0.991488,0.01,0.107,0.261,0.035,-0.119,1.22,1.86,0.04,0,0,0,1.14,0,0,0,0.02,2.11,0.01,2.54,0,0.01,0
0.000996,0.059999,-0.998198,-0.136736,0.024745,-0.990298,-0.068,0.043,-0.102,0.088,0.19,0,0,0.29,0,0,0.45,0,0,0,0,0,0.12,0,0,1.03,0.66,0
-0.061184,-0.170738,-0.983415,-0.197752,-0.200778,-0.95947,-0.132,-0.189,-0.409,0.06,-0.138,2.72,1.29,0,0.31,0,0,0,0,0,0,0.5,0.47,0,0,0.74,0,0
0.504822,-0.011074,-0.863153,0.206541,-0.333049,-0.920011,0.38,-0.191,-0.293,-0.212,0.102,0.02,0,0,0.44,0,0.13,0,0,0,0,0,0.62,0,0,0,1.13,0
0.002435,-0.008319,-0.999962,-0.166899,-0.048228,-0.984794,-0.083,-0.028,-0.085,0.02,0.072,0,0.13,0,0,0,0.42,0,0,0,0,0.02,0.47,0,0,0.63,0.22,0.17
0.064262,-0.10713,-0.992166,-0.025136,-0.110456,-0.993563,0.02,-0.109,-0.292,-0.072,0.014,0,0,0,0,0,1.17,0.05,0,0,0,0.04,1.16,0,0,0,0.91,0.03
0.04749,-0.013255,-0.998784,-0.131924,-0.040925,-0.990415,-0.042,-0.027,-0.09,-0.02,-0.021,0,0.03,0.01,0.08,0,0,0,0,0,0,0.17,0.5,0.2,0.02,0.33,0.98,0
0.088741,0.02388,-0.995768,-0.088734,0.03059,-0.995586,0,0.027,-0.066,0.048,-0.021,0.07,0,0.43,0,0,0.42,0.1,0,0,0,0.05,0.03,0,0,0.17,0.17,0.63
0.005433,0.065103,-0.997864,-0.208071,0.006845,-0.97809,-0.102,0.036,-0.071,0.094,-0.09,0,0,0.28,1.34,0,0,0.1,0,0,0,0.32,0.89,0.25,1.45,0.04,0,0
0.050089,-0.03304,-0.998198,-0.129758,-0.068772,-0.989158,-0.04,-0.051,-0.12,-0.062,0.053,0.01,0.24,0,0,0,0.08,0,0,0,0,0,0.6,0.01,0,0.11,0.16,0.11
-0.007288,-0.010494,-0.999918,-0.163199,-0.053561,-0.985138,-0.086,-0.032,-0.083,0.017,0.069,0,0.17,0,0,0,0.34,0,0,0,0,0,0.4,0,0.01,0.63,0.31,0.1
0.105355,-0.089062,-0.990438,-0.051283,-0.135049,-0.989511,0.027,-0.113,-0.155,-0.029,0.051,0,0.11,0,0.04,0,1.02,0,0,0,0,0,0.06,0,0.27,0.34,0.25,0.38
-0.156574,-0.004219,-0.987657,-0.343305,-0.033487,-0.938627,-0.254,-0.02,-0.178,0.257,0.008,0,0,0.07,0,0.13,0.43,0,0,0.13,0.02,0,1.72,0.01,0.46,0.45,0.42,0.51
0.092245,-0.069307,-0.993321,-0.043741,-0.110825,-0.992877,0.024,-0.09,-0.296,-0.073,0.014,0,0,0,0,0,1.13,0,0,0,0,0,0.91,0,0,0.22,1.1,0.93
0.034403,-0.174704,-0.98402,-0.09612,-0.17752,-0.979412,-0.031,-0.178,-0.288,-0.076,0.012,0,0,0,0,0,1.11,0,0,0,0,0.01,0.96,0,0.08,0,0.82,0.41
0.004739,0.109702,-0.993953,-0.155899,0.094868,-0.983207,-0.076,0.103,-0.143,-0.01,0.031,2.74,1.17,0.19,2.25,0.14,0.94,0,0.08,0,0,0,0.44,0.87,0.12,1.84,1.33,0
0.099713,0.039936,-0.994215,-0.00237,0.036153,-0.999343,0.049,0.038,-0.153,-0.089,0.036,2.02,0,0,0,0.08,0.44,0,0,0.44,0,1.12,0.47,0.92,0,1.19,0.56,0
0.590734,-0.065082,-0.804237,0.424621,-0.220419,-0.87813,0.543,-0.168,-0.239,-0.344,0.001,0.34,0.07,0.02,0.27,0,0,0.29,0,0,0,0.06,0,0.32,0,0.5,0.13,0
0.305121,-0.042131,-0.951381,0.128714,-0.043938,-0.990708,0.22,-0.044,-0.163,-0.229,-0.003,0,0,0.59,0,0,0,0,0,0,0,0.26,0.23,0,0,0.47,0.59,0.45
0.100155,-0.085653,-0.991278,-0.066342,-0.07781,-0.994758,0.017,-0.082,-0.226,-0.051,0.047,0.02,0.02,0,0,0,1.42,0,0,0,0,0,0.85,0,0.1,0.82,0.49,0
-0.343724,-0.008978,-0.939028,-0.491639,-0.016922,-0.870634,-0.432,-0.014,-0.165,0.436,0.116,0,0,0.7,0,0,0.08,0,0,0,0,0,0.83,0,0.2,0.49,0.22,0
0.041405,-0.039535,-0.99836,-0.137952,-0.078277,-0.987341,-0.049,-0.059,-0.13,-0.076,0.057,0,0,0,0,0,0.07,0,0,0,0,0.06,0.7,0.03,0.01,0.12,0.03,0.04
0.0693,-0.09351,-0.993204,-0.026671,-0.111541,-0.993402,0.021,-0.103,-0.287,-0.058,0.004,0.05,0,0,0,0,1.22,0.02,0,0,0,0.02,0.88,0,0,0,1.01,0
0.018839,0.186037,-0.982362,-0.132517,0.147346,-0.980168,-0.058,0.168,0.071,0.006,0.05,0.41,0.64,0,0,0,0,0,0,0,0,0.07,0.04,0,0,0.53,0.03,0.2
0.178832,0.06933,-0.981434,0.113049,0.084718,-0.989971,0.147,0.078,0.069,0.008,-0.154,0.19,0.6,0.05,0.6,0,0,0.94,0,0,0,0,1.44,0.59,1.84,0,0,0
0.493533,0.222497,-0.840785,0.394408,0.184538,-0.900216,0.472,0.23,0.409,-0.738,0.392,0.27,0,0.19,0,0.07,0.19,0,0.27,0,0,0.06,0.62,0.16,0.51,0.9,1.37,0
0.230394,-0.218874,-0.948163,0.126928,-0.265092,-0.955832,0.186,-0.249,-0.435,-0.206,0.106,1.29,2.67,0,0,2.11,2.03,0.45,0.47,0.48,0,0.1,0,0.25,0,4.91,1.41,0
0.149637,-0.301595,-0.941621,-0.003323,-0.315762,-0.948832,0.077,-0.316,-0.553,-0.04,0.096,0.27,0.01,0,0,0,2.63,0.66,0,0,0,0.38,2.54,0,0,0,0,0.47
0.044525,0.012681,-0.998928,-0.131668,0.068781,-0.988905,-0.044,0.041,-0.041,-0.041,0.024,0,0,0.29,0,0,0,0,0,0,0,0,0.85,0,0.84,0.84,0.13,0.06
0.502576,-0.02611,-0.864139,0.354437,-0.035816,-0.934394,0.445,-0.034,-0.168,-0.532,-0.053,0.25,0,0.11,0,0,0,0,0,0,0,0,0,0,0,1.61,0.53,1.3
0.120743,-0.954698,-0.27198,-0.088434,-0.978754,-0.184989,0.071,-1.339,-1.797,-0.407,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.023881,-0.017543,-0.999561,-0.169006,0.023959,-0.985324,-0.097,0.003,-0.196,0.171,-0.042,0.44,0,0.6,0.12,0,3.96,0.07,0.59,0,0,0.27,2.91,0.93,2.42,0,0.1,0
0.152522,-0.073595,-0.985556,0.025375,-0.085066,-0.996052,0.09,-0.08,-0.281,-0.11,0.019,0.01,0,0,0,0,1,0,0,0,0,0,0.67,0,0,0,0.6,0
0.083221,-0.016074,-0.996401,-0.109349,-0.056317,-0.992407,-0.013,-0.036,-0.13,-0.116,0.04,0,0,0,0,0,0.75,0,0,0,0,0,0.67,0.01,0.04,0.06,0.91,0
0.077192,-0.048244,-0.995848,-0.100483,-0.063131,-0.992934,-0.012,-0.056,-0.169,-0.043,0.06,0.08,0.03,0,0,0,1.45,0.01,0,0,0,0,0,0.2,0.24,0.49,0.06,0.64
0.086965,-0.083095,-0.99274,-0.026535,-0.09511,-0.995113,0.03,-0.089,-0.219,-0.067,0.045,0,0.01,0,0.03,0,1.58,0,0,0,0,0,1.19,0,0.14,0.63,0.57,0
-0.302459,-0.013668,-0.953064,-0.459857,-0.061052,-0.885892,-0.393,-0.041,-0.195,0.391,0.164,0,0,0.48,0,0,0.17,0,0.03,0,0,0,1.05,0,0.3,0.79,0.64,0
0.079382,-0.127267,-0.988687,-0.068684,-0.162065,-0.984387,0.005,-0.146,-0.246,-0.06,0.039,0.02,0,0,0.04,0,1.34,0,0,0,0,0.08,1.29,0,0.25,0.65,0.64,0
0.025572,-0.031532,-0.999176,-0.069445,-0.029868,-0.997139,-0.022,-0.031,-0.144,-0.001,-0.017,0.31,0,0,0,0,0.01,0,0,0,0,0,1.08,0,0,0.21,0.65,0.56
0.554354,-0.192703,-0.809665,-0.003716,-0.434805,-0.900517,0.311,-0.352,-0.34,-0.254,0.022,0.1,0,0,0.31,0,0,0.08,0,0,0,0,0.54,0,0,0.02,0.91,0
0.030073,-0.112668,-0.993177,-0.071092,-0.167435,-0.983317,-0.021,-0.141,-0.35,-0.096,-0.001,0.68,0,0,0,0,1.17,0,0,0,0,0,0.23,0,0.04,0.02,0.43,0
0.263357,0.470008,-0.842458,-0.225353,0.399683,-0.888521,0.022,0.466,0.407,0.046,-0.098,0,1.27,0.92,0,0.2,0.58,1.14,0.01,0,0,0,0.15,0,0,0.6,0,1.39
0.108161,-0.102311,-0.988855,-0.026676,-0.106936,-0.993908,0.041,-0.105,-0.283,-0.056,-0.009,0.23,0,0,0,0,1.41,0,0,0,0,0.12,0.93,0,0.04,0.33,0.05,0
0.001457,-0.030004,-0.999549,-0.178662,-0.054879,-0.982379,-0.089,-0.043,-0.132,0.04,-0.002,0,0.09,0,0.44,0,0.64,0,0,0,0,0,0.59,0,0,0.53,0.77,0.06
0.085606,0.01911,-0.996146,-0.091277,0.025994,-0.995486,-0.003,0.023,-0.059,0.051,-0.021,0.11,0.04,0.3,0,0,0,0.07,0,0,0,0.13,0.1,0,0,0.22,0.02,0
0.143722,-0.064424,-0.987519,-0.012044,-0.09645,-0.995265,0.066,-0.081,-0.122,-0.088,0.081,0.13,0.1,0,0.63,0,0,0,0,0,0,0.02,0.58,0.07,0.05,0.34,0.25,0
0.012003,-0.166183,-0.986022,-0.157254,-0.218208,-0.963149,-0.074,-0.195,-0.286,-0.079,0.017,0,0,0,0,0,0.96,0,0,0,0,0,0.91,0,0.12,0.05,0.91,0
0.070079,-0.031724,-0.997037,-0.172293,-0.051912,-0.983677,-0.052,-0.042,-0.19,0.01,-0.004,0.65,0.34,0.48,0,0,0.66,0.02,0,0,0,0,0.1,0,0.44,0.27,0,0.44
0.08698,0.131914,-0.987438,-0.063912,0.101564,-0.992774,0.012,0.117,0.111,-0.093,0.045,0,0,0.02,0.05,0,0,0,0,0,0,0.22,0.16,0,0,0.58,0.15,0
0.29908,-0.000793,-0.954228,0.220083,-0.074027,-0.972668,0.263,-0.039,-0.263,-0.235,0.18,3.93,3.76,0,0,1.73,2.17,0,0.01,0.5,0,1.7,0,2.07,0,4.59,1.35,0.11
0.490662,0.07619,-0.868013,0.332108,-0.028341,-0.942816,0.426,0.026,-0.262,-0.486,0.204,0,0,0,0,0,0,0,0.71,0,0,2.3,1.06,1.35,0,0.05,0,1.42
0.38694,-0.127292,-0.913277,0.230557,-0.11759,-0.965928,0.317,-0.13,-0.258,-0.333,-0.192,1.67,0,0.7,0,0.57,0,0,0.85,1.1,0.01,0,0,0,0,2.24,0.45,0.28
0.169881,-0.067802,-0.983129,0.04876,-0.079523,-0.99564,0.11,-0.074,-0.287,-0.061,-0.007,0.24,0.18,0,0,0,1.71,0,0,0,0,0,1.11,0,0.01,0.35,0.38,0.27
0.034803,-0.008674,-0.999357,-0.141829,-0.019172,-0.989706,-0.054,-0.014,-0.216,0.05,0.009,0.55,0.19,0.08,0,0,0.42,0.1,0,0,0,0.24,0.01,0.06,0,0.04,0.04,0.86
0.085402,-0.08812,-0.992442,-0.021358,-0.07536,-0.996928,0.032,-0.082,-0.197,-0.076,0.03,0,0,0,0,0,0.78,0,0,0,0,0,1.21,0,0.07,0.66,0.99,0.09
0.464482,-0.020299,-0.88535,0.320308,-0.104158,-0.94157,0.406,-0.068,-0.293,-0.545,0.168,0,0,0,0,1.83,1.72,0,1.94,0.51,0,1.79,1.92,1.52,0,1.68,0,1.35
0.146366,0.158534,-0.976444,-0.012625,0.234037,-0.972146,0.069,0.199,0.099,0.021,-0.038,0,0,0.53,0,0,0.43,0.26,0,0,0,0.43,0.72,0,0.36,0.31,0,0.73
0.082148,-0.197162,-0.976923,-0.036915,-0.206434,-0.977764,0.023,-0.204,-0.242,-0.089,-0.01,0,0,0,0,0,0,0,0,0,0,0.75,0.07,0.36,0,0.31,0,0
0.105129,-0.089282,-0.990443,-0.059398,-0.139191,-0.988483,0.023,-0.115,-0.154,-0.03,0.051,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0.22,0.5,0.31,0
0.069416,7.7e-05,-0.997588,-0.108711,0.009052,-0.994032,-0.02,0.005,-0.078,0.067,-0.029,0.03,0.02,0.28,0,0,0,0.03,0,0,0,0.15,0.07,0,0.01,0.14,0.02,0.4
0.141248,-0.200385,-0.969482,-0.046832,-0.163115,-0.985495,0.048,-0.184,-0.363,-0.005,-0.064,0,0,0.77,0,0.27,3.12,1.31,0.23,0,0,0.59,1.24,0.18,0.98,0.29,0.08,0
0.297162,0.161456,-0.941077,0.039454,0.161305,-0.986116,0.173,0.166,0.162,0.049,-0.091,0.37,1.97,0.04,0.34,0,0.74,0.55,0,0,0,0,0,0,1.08,0.19,0,0.16
0.300507,-0.03064,-0.953287,0.307288,-0.104389,-0.945874,0.31,-0.071,-0.226,-0.38,-0.162,1.93,0,0.08,0,0,0,0,0,0,0,0.37,0.01,0,0,1.53,0.02,0.09
-0.154982,0.175454,-0.972212,-0.335894,0.15654,-0.9288,-0.253,0.173,0.23,0.138,0.143,0,0.39,0,0,0,0,0,0,0,0,0.03,0.89,0,0.27,0.82,0,0
0.082661,0.165771,-0.982694,-0.068264,0.131753,-0.988929,0.007,0.15,0.051,-0.104,0.063,0,0.31,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0.86,0,0
0.181932,-0.103036,-0.977898,0.050701,-0.20099,-0.97828,0.118,-0.154,-0.355,-0.205,0.605,0,0,0.07,0.43,0,1.34,0.18,0,0,0,0.23,1.5,0,0,0.04,0,0.96
-0.319475,-0.0377,-0.946845,-0.485196,-0.048185,-0.873077,-0.416,-0.047,-0.218,0.459,0.075,0,0,0.51,0,0,0,0,0,0,0,0,1.07,0,1.25,0.04,0.85,0
0.108962,-0.043846,-0.993078,-0.003855,-0.075506,-0.997138,0.053,-0.06,-0.125,-0.099,0.053,0,0,0,0,0,0.17,0,0,0,0,0.04,0.82,0.02,0,0.44,0.36,0
0.034375,-0.137705,-0.989877,-0.132773,-0.165655,-0.977205,-0.05,-0.153,-0.276,-0.061,0.008,0,0,0,0,0,1.56,0,0,0,0,0.11,1.16,0,0.07,0,0.81,0.04
0.538773,0.046063,-0.841191,0.406483,-0.083975,-0.909791,0.495,-0.022,-0.319,-0.476,0.178,0,0,0,0,0,0,0,0.68,0,0,3.6,1.12,1.96,0,0,0,0.21
0.036974,-0.068014,-0.996999,-0.192269,-0.09505,-0.976728,-0.079,-0.082,-0.181,-0.081,0.031,0,0,0,0,0,0.97,0,0,0,0,0,1.49,0,0.14,0.72,0.98,0.08
0.610154,-0.349271,-0.711141,0.43964,-0.437608,-0.784356,0.612,-0.484,-0.607,-0.736,0.548,1.76,0.26,0,0,1.28,2.6,0,2.13,0.05,0.07,2.58,1.96,3.68,0.91,0.13,0,0
0.077799,-0.067907,-0.994654,-0.004954,-0.08128,-0.996679,0.037,-0.075,-0.216,-0.065,0.039,0.23,0,0,0,0,1.41,0,0,0,0,0,1.27,0,0,0.52,0.56,0.03
0.180429,0.035648,-0.982942,0.089135,0.054581,-0.994523,0.135,0.046,-0.064,0.018,-0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.88,0,0
0.047256,-0.099377,-0.993927,-0.169636,-0.121486,-0.97799,-0.062,-0.112,-0.211,-0.071,0.033,0,0,0,0.02,0,1.21,0,0,0,0,0.02,1.4,0,0,0.98,0.95,0.07
0.450324,-0.184169,-0.873665,0.299032,-0.12249,-0.946349,0.391,-0.167,-0.291,-0.37,-0.475,0,0,0.42,0.17,0,0,0,0,0,0,0,0,0,0,0.2,0.04,1.67
0.314274,-0.092048,-0.944859,0.206756,-0.168456,-0.963781,0.266,-0.136,-0.382,-0.219,0.115,3.13,3.18,0,0,1.81,1.73,0,0,0.62,0,1.16,0,0.59,0,4.77,1.2,0
0.055209,0.041501,-0.997612,-0.106767,0.026756,-0.993924,-0.026,0.034,-0.036,-0.023,-0.034,0,0,0,0.2,0,0,0,0,0,0,0.09,0.22,0,0.21,0,0.58,0
0.03673,-0.081232,-0.996018,-0.179367,-0.126831,-0.975572,-0.072,-0.105,-0.198,-0.069,0.027,0,0,0,0.01,0,0.97,0,0,0,0,0.02,1.37,0,0.05,0.68,0.59,0
0.197121,0.00421,-0.98037,0.0745,-0.007136,-0.997195,0.136,-0.001,-0.309,-0.175,0.017,0,0,0,0,0,1.42,0.25,0,0,0,0,0.52,0.16,0,0.01,0.68,1.67
0.285069,0.441496,-0.850774,-0.204819,0.44426,-0.872171,0.047,0.475,0.326,-0.039,-0.017,0,0.26,1.27,0,0.3,0.85,1.04,0.17,0,0.13,0,0.35,0,0.01,0.89,0.08,1.61
0.127826,-0.138307,-0.982106,-0.01023,-0.136998,-0.990519,0.06,-0.139,-0.281,-0.06,-0.01,0.06,0.12,0,0,0,1.37,0,0,0,0,0.07,1.18,0,0,0.17,0.78,0
0.101953,-0.010496,-0.994734,-0.00462,-0.04223,-0.999097,0.049,-0.026,-0.11,-0.11,0.055,0.07,0,0.02,0,0,0.31,0.09,0,0,0,0.22,0.9,0.1,0,0.11,0.49,0.42
0.453333,-0.001568,-0.89134,0.292978,-0.008219,-0.956084,0.384,-0.005,-0.121,-0.457,-0.069,1.28,0,0.62,0,0.93,0,0,1.92,0.97,0,0,0,0,0,2.64,0.95,0.84
0.153605,-0.068793,-0.985735,0.049521,-0.08263,-0.995349,0.102,-0.076,-0.296,-0.058,-0.009,0.26,0.11,0,0,0,1.42,0,0,0,0,0,0.98,0,0,0.18,0.68,0
0.075989,-0.186813,-0.979452,-0.051512,-0.210739,-0.976184,0.013,-0.201,-0.239,-0.086,-0.009,0,0,0,0,0,0,0,0,0,0,0.48,0.06,0.28,0,0.29,0,0
0.090511,0.027648,-0.995512,-0.087693,0.035015,-0.995532,0.001,0.031,-0.061,0.047,-0.02,0,0.41,0.25,0.01,0,0.3,0.01,0,0,0,0.02,0.04,0.03,0,0.41,0,0
0.028509,-0.091675,-0.995381,-0.194242,-0.105355,-0.97528,-0.084,-0.1,-0.184,-0.075,0.03,0,0,0,0,0,0.84,0,0,0,0,0,1.25,0,0.1,0.97,0.89,0.22
0.23614,0.124182,-0.963751,0.173887,0.120435,-0.977373,0.208,0.125,0.129,-0.016,-0.153,1.13,1.22,0.44,0,0,0.78,1.17,0,0,0,0.43,1.79,0.25,0.67,0,0,0
0.134822,0.038541,-0.99012,-0.01346,0.034802,-0.999304,0.061,0.037,-0.045,-0.065,0.066,0,0,0.01,0,0,1.48,0.19,0,0,0,0.13,0.28,0.24,0.09,0.28,0.24,0
0.093519,0.067927,-0.993298,-0.100174,0.040878,-0.99413,-0.003,0.055,-0.238,0.04,0.014,0.61,0,0.29,0,0,0.19,0.07,0,0,0,0.1,0.13,1.17,0,0.45,1.34,3.38
-0.163277,0.323926,-0.931887,-0.517647,0.315317,-0.795372,-0.376,0.354,0.095,0.365,0.116,0,0.35,0,0,0,0.27,0.67,0,0,0,0,0.65,0,0,1.04,0,2.01
0.081908,-0.074175,-0.993876,-0.021975,-0.069673,-0.997328,0.03,-0.072,-0.193,-0.074,0.025,0,0,0,0,0,0.96,0,0,0,0,0.08,1.26,0,0.06,0.61,0.64,0.1
-0.594556,-0.042021,-0.802955,-0.700895,-0.015495,-0.713096,-0.707,-0.038,-0.679,1.204,0.652,0,0,1.28,0,1.07,0.07,0,0.12,0.09,0.02,0.04,1.65,0,0.71,3.08,1.86,0
0.150629,-0.358319,-0.921368,-0.036545,-0.358399,-0.932853,0.061,-0.369,-0.594,-0.023,0.066,0.18,0,0.36,0,0,0.46,0.12,0,0,0,0.36,0.87,0.44,0,0,0,0
-0.131246,-0.231466,-0.963949,-0.244072,-0.169083,-0.954903,-0.193,-0.206,-0.443,0.26,-0.115,0.5,0,0,0.01,0.1,1.39,0,0.38,0.79,0.31,0.95,3.55,0,2.54,0,0.57,0
0.102179,-0.026074,-0.994424,-0.002778,-0.058183,-0.998302,0.05,-0.042,-0.112,-0.108,0.053,0.04,0.19,0,0,0,0.17,0,0,0,0,0.15,0.97,0,0,0.08,0.56,0.01
0.065572,-0.136519,-0.988465,-0.045519,-0.175671,-0.983396,0.01,-0.157,-0.212,-0.1,-0.01,0,0,0,0,0,0,0,0,0,0,0.37,0.19,0,0,0.39,0,0
0.118106,-0.137046,-0.983499,-0.048286,-0.124325,-0.991066,0.035,-0.132,-0.322,0.009,0.119,0,0,0,0.03,0,1.93,0.17,0,0,0,0,1.6,0.26,0.04,0,0,0.98
0.53176,0.017481,-0.846715,0.427241,0.005836,-0.904119,0.501,0.013,-0.246,-0.478,0.242,0,0,0,0,0,0.04,0,0.6,0,0,2.19,1.16,1.76,0,0,0,0.17
-0.133002,0.074222,-0.988333,-0.449592,0.071426,-0.890374,-0.301,0.077,-0.209,0.348,0.323,0,0,0.29,0,0,0,0.05,0,0,0,0,0.37,0,0,0.96,0,2.27
0.09647,-0.004783,-0.995324,-0.058944,-0.010279,-0.998208,0.019,-0.008,-0.1,-0.007,0.036,0.08,0,1.43,0.05,0,1.32,0.83,0,0,0,0,0,0.19,0.22,0,0,0.06
0.034158,-0.059956,-0.997616,-0.130975,-0.09308,-0.987006,-0.049,-0.077,-0.22,0.022,0.008,0.27,0,0,0,0,0.17,0,0,0,0,0,0,0.88,0,0.31,1.06,0.24
0.131115,-0.224894,-0.965521,-0.035043,-0.162652,-0.986061,0.049,-0.196,-0.356,0.018,-0.17,0,0,0,0,0,1.98,0,0,0,0,0,0.91,0.28,0.81,0,0,0
0.048815,-0.223366,-0.973512,-0.073774,-0.250604,-0.965275,-0.013,-0.24,-0.322,-0.116,0.022,0.07,0,0.02,0,0,0.25,0,0,0,0,0.07,0.01,0.16,0,0.37,0.25,0
0.116099,-0.283752,-0.951843,-0.057475,-0.257703,-0.964513,0.031,-0.275,-0.483,0.023,-0.035,0.55,0.38,0.82,0,0,2.57,0.56,0.06,0,0,0.81,3.37,0,0.85,0,0.47,0
-0.098076,0.065871,-0.992997,-0.234776,0.028307,-0.971637,-0.168,0.048,-0.109,-0.039,0.224,4.87,1.79,0,2.26,0,0,0,0,0,0,0,1.68,0,0,0.82,1.4,0
0.082192,-0.097884,-0.991798,-0.01205,-0.086061,-0.996217,0.035,-0.092,-0.214,-0.067,0.035,0,0,0,0,0,1.43,0,0,0,0,0.03,1.12,0.1,0,0.93,1,0.23
0.203981,0.084275,-0.975341,0.084736,0.151325,-0.984846,0.146,0.12,0.087,0.02,-0.104,0,0.77,0.06,0.82,0,0,0.66,0,0,0,0,0.02,0,1.45,0.27,0,0
0.137878,-0.057771,-0.988763,-0.016695,-0.097868,-0.995059,0.061,-0.078,-0.13,-0.089,0.085,0.18,0,0,0.81,0,0,0,0,0,0,0.24,0.38,0,0.08,0.35,0.2,0
0.118123,-0.089719,-0.988937,-0.069846,-0.102456,-0.992282,0.024,-0.097,-0.141,-0.022,-0.005,0,0,0,0.16,0,0.03,0,0,0,0,0,0.59,0,0.32,0.09,0.6,0
0.319678,-0.065164,-0.945283,0.140627,-0.082138,-0.98665,0.234,-0.076,-0.332,-0.063,0.154,0.25,0,0.05,0,0,1.35,0,0,0,0,0.08,0.2,0.84,0.44,0.65,0.52,0.05
-0.095094,-0.02822,-0.995068,-0.327407,-0.039458,-0.944059,-0.215,-0.035,-0.23,0.242,-0.003,0.04,0,0.05,0,0,0.93,0,0,0,0,0,1.94,0.12,0.46,0,0.85,0.5
-0.208547,0.188135,-0.959746,-0.414172,0.110864,-0.903422,-0.323,0.159,0.179,0.219,0.234,0,0.01,0,0,0,0,0,0,0,0,0,1.14,0,0.05,1.04,0,0
0.076281,-0.056051,-0.99551,-0.049102,-0.037735,-0.998081,0.014,-0.047,-0.234,-0.072,0.021,2.22,0,0,0,0,0.22,0,0,0.52,0,1.72,0.57,0.33,0,1.18,0.05,0
0.082418,0.00102,-0.996597,-0.091605,0.007612,-0.995766,-0.005,0.004,-0.078,0.055,-0.02,0.04,0.35,0,0,0,0,0,0,0,0,0.08,0.13,0.04,0,0.3,0,0
0.143929,-0.056666,-0.987964,-0.008543,-0.100802,-0.99487,0.068,-0.079,-0.127,-0.092,0.083,0.22,0.1,0,0.52,0,0,0,0,0,0,0.04,0.45,0,0,0.01,0.2,0
0.052689,-0.159672,-0.985763,-0.113265,-0.106425,-0.987849,-0.031,-0.134,-0.355,0.124,-0.162,0.12,0.73,0,0,0.2,0.98,0,0,0.61,0,2.54,3.1,0.42,1.13,0.68,0,0
0.172473,-0.158549,-0.97217,0.057037,-0.219468,-0.973951,0.117,-0.192,-0.451,-0.127,0.024,0.46,0,0,0,0,1.76,0.27,0,0,0,0.24,0.43,0.82,0,0.01,0,0.29
