"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU14_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r","AU45_r","State"
0.130369,-0.023709,-0.991182,-0.034999,-0.01276,-0.999306,0.048,-0.018,-0.146,-0.026,-0.039,0,0,2.69,0,0.76,2.55,0,0,0,0.12,0.23,0.12,1.24,0.22,0.88,0.38,0,-100
0.046123,-0.186553,-0.981362,-0.111351,-0.140643,-0.983779,-0.033,-0.165,-0.391,0.119,-0.138,1.02,1.07,0,0,0,1.24,0.21,0,0,0,1.65,2.94,0,0.51,0.03,0.62,0,-100
0.086121,0.024431,-0.995985,-0.089183,0.031325,-0.995522,-0.002,0.028,-0.056,0.048,-0.018,0.06,0,0.16,0,0,0.29,0.02,0,0,0,0.08,0.18,0.04,0,0,0,0,100
0.061279,0.094299,-0.993656,-0.075619,0.087995,-0.993246,-0.007,0.091,-0.023,-0.033,0.005,0.29,0.17,0.32,0,0,0.36,0,0,0,0,0.25,1.39,0.27,0,0,0.28,0,100
-0.215502,-0.033075,-0.975943,-0.404692,-0.040332,-0.913563,-0.317,-0.039,-0.257,0.243,0.234,0,0,0.02,0,0,1.33,0,0.14,0,0,0,1.72,0.3,0,0.14,0,1.45,-100
-0.104206,-0.190789,-0.976084,-0.186329,-0.188537,-0.964228,-0.149,-0.193,-0.395,0.18,0.02,1.28,0,1.14,0.06,0.16,3.25,0,0,0,0,1.76,2.04,0.94,1.23,0,0.08,0,-100
0.092108,-0.026118,-0.995406,-0.070424,-0.03398,-0.996938,0.011,-0.03,-0.095,-0.03,-0.027,0.02,0.01,0,0.04,0,0,0,0,0,0,0.06,0.62,0,0.09,0.44,1,0,100
0.055926,-0.042417,-0.997534,-0.116611,-0.075367,-0.990314,-0.031,-0.059,-0.129,-0.076,0.057,0,0.09,0,0,0,0.13,0,0,0,0,0.04,0.71,0,0,0.15,0,0.17,100
0.006549,0.385108,-0.922848,-0.11653,0.478998,-0.870047,-0.061,0.449,0.326,0.294,-0.343,0.18,0.15,1.32,0.03,0,0,0.35,0,0,0,0.14,1.68,0,1.01,0,0.61,1.39,-100
0.085358,-0.196606,-0.97676,-0.076377,-0.163457,-0.98359,0.005,-0.182,-0.364,0.075,0.006,0,0,0,0,0,2.21,0.37,0,0,0,0,1.45,0.05,0.13,0,0.52,0.27,-100
-0.306207,-0.005926,-0.951947,-0.459346,-0.052293,-0.886717,-0.395,-0.032,-0.188,0.391,0.162,0,0,0.54,0,0,0.31,0,0.16,0,0,0,1.03,0.08,0.33,0.79,0.95,0,-100
0.450104,0.191395,-0.872224,0.339679,0.145127,-0.929277,0.413,0.185,0.045,-0.555,0.049,0,0,0,0,1.77,2.04,0.72,1.4,0.09,0,0.25,0.28,0,0,1.02,0,0,-100
0.198218,-0.110198,-0.973943,0.077226,-0.185452,-0.979614,0.14,-0.15,-0.26,-0.204,0.371,0.01,0,2.08,0.04,0.56,0.95,0,0.38,0,0,0,0.02,1.55,0,1.68,1.95,0,-100
0.087599,-0.013652,-0.996062,-0.086691,-0.008123,-0.996202,0,-0.011,-0.1,0.047,-0.017,0.01,0.19,0,0,0,0,0.04,0,0,0,0.23,0.21,0.1,0,0.13,0.03,0,100
0.520579,0.209955,-0.827597,0.429487,0.186706,-0.883562,0.507,0.228,0.316,-0.775,0.367,0.16,0.08,1.8,0,0,0.48,0,0.28,0,0,0.01,2,0,0.78,2,2.31,0,-100
-0.363813,-0.043004,-0.930479,-0.52118,-0.061344,-0.851239,-0.461,-0.058,-0.214,0.462,0.096,0,0,0.48,0,0,0.03,0,0,0,0,0,1.52,0,0.96,0.11,0.61,0,-100
-0.029535,-0.030559,-0.999097,-0.203167,-0.070696,-0.976588,-0.117,-0.051,-0.164,0.062,0.003,0.21,0,0,0,0,0.46,0.05,0,0,0,0.25,0.21,0.12,0,0.09,0.2,0,100
0.08403,-0.006055,-0.996445,-0.096483,-3.6e-05,-0.995335,-0.006,-0.003,-0.113,0.058,-0.019,0.06,0,0.08,0,0,0.47,0.02,0,0,0,0.01,0.19,0.02,0,0.03,0.07,0.17,100
0.142513,0.05311,-0.988367,-0.015878,0.055828,-0.998314,0.064,0.055,-0.051,-0.066,0.04,0.19,0.26,0,0,0,0.83,0.06,0,0,0,0.13,0.51,0.32,0,0.41,0.16,0.66,100
0.105006,-0.112929,-0.988039,-0.051999,-0.164689,-0.984974,0.027,-0.14,-0.144,-0.101,0.064,0.27,0,0,0.31,0,0,0,0,0,0,0,0.45,0.34,0.02,0.02,0.22,0,100
0.576747,-0.094743,-0.81141,0.497307,-0.189919,-0.846532,0.575,-0.17,-0.496,-0.832,0.132,0,0,0,0,1.3,1.29,0,1.49,0.63,0.18,0,1.66,1.12,0,2.2,0,0.13,-100
0.10018,-0.013014,-0.994884,-0.056835,-0.020311,-0.998177,0.022,-0.017,-0.11,-0.015,0.057,0.16,0,0,0,0,0.44,0.3,0,0,0,0,0,0.11,0.03,0.14,0,0,100
0.097144,-0.04049,-0.994446,-0.005954,-0.063442,-0.997968,0.046,-0.052,-0.122,-0.107,0.055,0.04,0.04,0,0,0,0.16,0,0,0,0,0.14,0.89,0.24,0,0.4,0.42,0.03,100
0.241458,0.472457,-0.847634,-0.116129,0.486306,-0.866037,0.073,0.51,0.383,0.033,-0.123,0,1.29,1.12,0,0.19,0.68,0.98,0,0,0,0,0.27,0,0.32,0.51,0,0.6,-100
0.166233,0.070694,-0.983549,-0.00615,0.007933,-0.99995,0.081,0.04,-0.131,-0.082,0.055,0.03,0.05,0.11,0,0,0.79,0.17,0,0,0,0.16,0.62,0.06,0,0.18,0.41,1.02,100
0.037538,0.076833,-0.996337,-0.115173,0.040807,-0.992507,-0.039,0.059,-0.018,-0.005,0.113,0,0.11,0,0,0,0.81,0.03,0,0,0,0,0,0,0,0.11,0,0.09,100
0.409826,-0.083653,-0.90832,0.249999,-0.070958,-0.965643,0.339,-0.082,-0.194,-0.404,-0.229,2.75,0.27,0.02,1,0,0,0,0,0,0,0,0,0,0,1.37,1.54,0,-100
0.099674,-0.051764,-0.993673,-0.003111,-0.074941,-0.997183,0.048,-0.064,-0.127,-0.101,0.05,0.02,0,0,0,0,0.13,0.01,0,0,0,0.29,0.72,0.12,0.01,0.05,0.31,0.04,100
0.456903,0.209,-0.864615,0.385243,0.165875,-0.907785,0.444,0.208,0.055,-0.63,-0.003,0,0,0.46,0,1.73,2.05,0.66,1.57,0.24,0,0.26,0.84,0,0,0.85,0,0,-100
0.034455,-0.025752,-0.999074,-0.098116,-0.015766,-0.99505,-0.032,-0.021,-0.1,-0.007,-0.047,0.14,0.3,0.08,0,0,0,0,0,0,0,0.16,1.12,0,0.1,0,0.8,0.04,100
0.115193,0.157641,-0.980755,-0.007,0.12726,-0.991845,0.055,0.143,0.058,-0.169,0.102,0.32,0,0,0,0,0,0.32,0,0,0,0,0.21,0,0.09,0.98,0.89,0,100
0.555249,0.028755,-0.831187,0.417962,-0.035605,-0.907766,0.51,-0.004,-0.304,-0.469,0.164,0,0,0,0,0,0,0,0.76,0,0,0.73,0.76,1.08,0,0.68,0.43,0.9,-100
0.019994,-0.023793,-0.999517,-0.081802,-0.032768,-0.99611,-0.031,-0.028,-0.15,-0.001,-0.019,0.51,0.01,0,0,0,0.25,0,0,0,0,0,0.9,0,0,0.27,0.57,0.81,100
0.019372,-0.244759,-0.96939,-0.066632,-0.26092,-0.963058,-0.024,-0.256,-0.525,-0.04,0.243,1.01,0.54,0,0.27,0.41,2.17,0,0,0,0,0.09,1.57,0,1.16,0,1.27,0,-100
0.060715,0.032898,-0.997613,-0.092406,0.010578,-0.995665,-0.016,0.022,-0.061,0.013,0.198,0.06,0,0,0,0,1.21,0.41,0,0,0,0.45,0.51,0.22,0,0.93,0.31,0,100
0.451927,-0.061315,-0.889945,0.310677,-0.086597,-0.946563,0.394,-0.08,-0.218,-0.444,-0.029,1.4,0,0.58,0.05,0.05,0,0,1.29,0.19,0.01,0.22,0,0,0,1.61,1.48,0,-100
0.090522,0.03581,-0.99525,-0.091686,0.041148,-0.994937,-0.001,0.039,-0.063,0.048,-0.018,0.04,0.03,0.35,0,0,0.44,0.07,0,0,0,0.21,0.15,0,0,0.06,0.11,0.74,100
0.082083,-0.196577,-0.977046,-0.079959,-0.16368,-0.983268,0.001,-0.182,-0.363,0.078,0.011,0,0,0,0,0,2.35,0.28,0,0,0,0,1.42,0.01,0.16,0,0.31,0.08,-100
0.060177,-0.06748,-0.995904,-0.110264,-0.133332,-0.984918,-0.025,-0.101,-0.211,-0.107,0.031,0.13,0,0,0.15,0,0.52,0,0,0,0,0,0.52,0.09,0.22,0,0.99,0,100
0.543762,0.111993,-0.831733,0.431635,-0.018038,-0.901868,0.512,0.054,-0.115,-0.492,0.354,0,0,0,0,0,0.02,0,0.73,0,0,0.76,1.34,0.35,0,0.03,0.32,0.13,-100
0.083535,-0.002955,-0.9965,-0.093279,0.002057,-0.995638,-0.005,0,-0.093,0.054,-0.015,0.01,0,0,0,0,0,0.02,0,0,0,0.41,0.05,0,0,0.01,0.03,0,100
0.104099,-0.698168,-0.708325,-0.008857,-0.712578,-0.701537,0.067,-0.786,-1.522,0.091,-0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100
0.085256,0.007573,-0.99633,-0.089234,0.015609,-0.995888,-0.002,0.012,-0.07,0.049,-0.023,0.01,0.32,0.22,0.04,0,0.02,0.06,0,0,0,0.09,0.09,0,0,0.46,0.13,0,100
-0.208943,0.046157,-0.976838,-0.34084,0.065219,-0.937856,-0.28,0.058,-0.138,0.331,0.08,0,0,0.73,0,0,0.97,0,0.04,0,0,0,0.43,0,0.13,0,0.12,0.35,-100
0.026189,-0.113277,-0.993218,-0.12103,-0.095127,-0.98808,-0.048,-0.105,-0.114,-0.024,-0.048,0.1,0.1,0,0.02,0,0,0,0,0,0,0,0.86,0,0.15,0,0.33,0,100
-0.224882,0.179763,-0.95766,-0.556361,0.153732,-0.816596,-0.415,0.186,-0.094,0.436,0.287,0,0,0.41,0,0,0.07,0.11,0,0,0,0.08,0.96,0,0,0.82,0,2.08,-100
0.397293,0.179773,-0.899911,0.25499,0.118807,-0.959617,0.337,0.159,-0.103,-0.501,0.351,0,0,0,0,0,0.28,0,1,0,0,0.13,1.35,0.53,0,0.06,0.17,1.82,-100
0.129513,-0.066578,-0.98934,-0.011243,-0.099406,-0.994983,0.06,-0.083,-0.12,-0.091,0.082,0.21,0.08,0,0.62,0,0,0,0,0,0,0.02,0.64,0,0,0.23,0.35,0,100
-0.04973,-0.056453,-0.997166,-0.16246,-0.12112,-0.979253,-0.107,-0.09,-0.267,0.053,0.374,0.26,0,0.62,0.74,0,2.32,0,0,0,0,0,1.08,0,0,2.98,4.09,0.04,-100
0.515283,0.045164,-0.855829,0.411033,-0.020131,-0.911398,0.483,0.014,-0.07,-0.65,0.298,0,0,0.67,0,0.4,0.29,0.26,0.74,0,0,0.14,0.55,0,0,0.73,0.01,0,-100
0.154461,-0.051125,-0.986675,0.007721,-0.095369,-0.995412,0.082,-0.074,-0.151,-0.103,0.066,0.26,0,0,0.11,0,0.35,0.26,0,0,0,0.03,0.03,0.3,0,0,0,0,100
0.481609,-0.083926,-0.872359,0.353629,-0.126435,-0.926801,0.435,-0.116,-0.248,-0.503,0.05,0.07,0,0.31,0.13,0,0,0,0,0,0.19,0.87,0,0,0,0.28,0.15,0.49,-100
0.051272,0.04502,-0.997669,-0.11118,0.029846,-0.993352,-0.03,0.038,-0.034,-0.019,-0.029,0,0,0,0.16,0,0,0,0,0,0,0.22,0.33,0,0.08,0.01,0.51,0,100
0.270399,0.449599,-0.85132,-0.246237,0.443007,-0.86204,0.014,0.48,0.389,0.05,-0.111,0,1.92,0.7,0,0.09,0.28,1.17,0,0,0,0,0.04,0,0,0.84,0,1.8,-100
0.084857,-0.005483,-0.996378,-0.097611,-0.000729,-0.995224,-0.006,-0.003,-0.111,0.057,-0.012,0.2,0,0.04,0,0,0.01,0,0,0,0,0.21,0,0.1,0,0.15,0,0.12,100
-0.002727,-0.244532,-0.969638,-0.156008,-0.219718,-0.963009,-0.082,-0.236,-0.482,0.073,0.017,0.99,0.55,0.42,0.16,0.24,1.33,0.07,0.81,0,0,1.72,3.1,0.01,0.81,0,0.45,0,-100
0.193729,-0.28436,-0.93894,0.053429,-0.263939,-0.963058,0.129,-0.281,-0.442,-0.07,-0.19,0.93,0.01,0,0.47,0,0.58,0,0,0,0,0.54,2.08,0,0,0,0.43,0,-100
0.083207,0.002448,-0.996529,-0.090356,0.009061,-0.995868,-0.004,0.006,-0.077,0.053,-0.02,0,0.02,0.12,0,0,0,0,0,0,0,0.03,0.05,0.01,0,0.12,0.03,0,100
0.06387,0.036614,-0.997286,-0.118529,0.047119,-0.991832,-0.027,0.042,-0.076,-0.022,0.055,0,0.16,0,0,0,0.52,0.03,0,0,0,0,0,0,0.14,0,0.12,0.56,100
-0.024094,0.406076,-0.913521,-0.23967,0.527276,-0.815192,-0.151,0.495,0.372,0.324,-0.29,0.38,0,0.96,0.17,0,0.35,0.25,0,0,0,0.05,1.57,0,1.24,0.9,0.01,1.11,-100
-0.314079,-0.005611,-0.94938,-0.505863,-0.002337,-0.862611,-0.425,-0.004,-0.164,0.435,0.12,0,0,0.7,0,0,0.16,0.01,0,0,0,0,0.84,0,0.22,0.42,0.15,0.06,-100
0.106547,-0.02765,-0.993923,-0.001685,-0.063477,-0.997982,0.053,-0.046,-0.117,-0.11,0.054,0,0,0,0,0,0.07,0,0,0,0,0.12,0.88,0.01,0.01,0.22,0.72,0,100
0.450049,-0.223754,-0.864517,0.277692,-0.231552,-0.932347,0.385,-0.248,-0.425,-0.443,-0.061,0.18,0.2,0,0,0.11,0.31,0,0.08,0.72,0,0,0.88,0.13,0.73,0.26,0.32,0,-100
0.064711,-0.382984,-0.921486,-0.087179,-0.318395,-0.943941,-0.012,-0.36,-0.597,0.055,-0.189,0.91,0.44,0,0,0.09,0.23,0,0.6,0,0,0.82,3.84,0,1.19,0,1,0,-100
0.015255,-0.008727,-0.999846,-0.152603,-0.036073,-0.987629,-0.069,-0.023,-0.069,0.009,0.065,0,0,0,0,0,0.47,0,0,0,0,0,0.63,0,0,0.32,0.17,0.22,100
0.474012,0.045293,-0.879353,0.322071,0.021835,-0.946464,0.411,0.037,-0.094,-0.502,0.061,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.81,0.71,1.68,-100
0.056554,-0.301332,-0.951841,-0.092897,-0.259504,-0.961264,-0.019,-0.285,-0.49,0.013,-0.025,1.74,1.56,0.15,0.67,0,0.88,0,0,0,0,0.11,1.56,0,2.89,0.11,1.52,0,-100
0.426093,-0.086605,-0.900525,0.276263,-0.115256,-0.954146,0.362,-0.108,-0.242,-0.437,0.001,2.94,0.81,0.78,0.03,0,0,0,0,0,0,0.6,0,0,0,1.13,0.09,0.26,-100
0.257487,0.01615,-0.966147,0.135776,0.165019,-0.9769,0.2,0.093,-0.048,0.088,-0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100
0.404196,0.212132,-0.889733,0.252222,0.075233,-0.96474,0.34,0.154,-0.118,-0.489,0.316,0,0,0,0,0,0,0,0.74,0,0,0.31,0.9,0.82,0,0.02,0,2.37,-100
0.104566,-0.024711,-0.994211,0.002856,-0.051444,-0.998672,0.054,-0.038,-0.116,-0.109,0.053,0,0,0,0,0,0,0.01,0,0,0,0.2,0.99,0.02,0.01,0.13,0.47,0,100
0.171473,-0.166776,-0.97097,0.010908,-0.222262,-0.974926,0.093,-0.197,-0.401,-0.093,0.295,0.22,0,0,0.06,0,1.07,0.02,0,0,0,0.27,0.94,0,0,0.02,0.19,0,-100
0.105278,-0.033751,-0.99387,-0.00413,-0.058429,-0.998283,0.051,-0.046,-0.121,-0.086,0.053,0,0,0,0,0,0.3,0,0,0,0,0.03,0.67,0.03,0,0.17,0.12,0,100
0.049777,0.067192,-0.996498,-0.106431,0.094125,-0.989855,-0.029,0.081,-0.033,-0.024,-0.025,0,0,0,0.01,0,0,0,0,0,0,0.38,1.25,0.04,0.09,0,0.87,0,100
-0.135765,-0.158754,-0.977939,-0.324483,-0.057902,-0.944118,-0.235,-0.112,-0.305,0.284,0.033,0.01,0,0.97,0,0.3,2.75,0.24,0.97,0.83,0.58,0.14,0.38,0.29,0.88,0.33,0.71,0,-100
0.064989,0.000623,-0.997886,-0.159991,-0.010192,-0.987066,-0.048,-0.005,-0.095,0.032,-0.021,0,0.12,0.01,0.17,0,0.53,0,0,0,0,0,0.33,0,0.5,0.96,1.33,0.17,100
0.08271,-0.001633,-0.996572,-0.098729,0.003891,-0.995107,-0.008,0.001,-0.111,0.061,-0.017,0.18,0,0.06,0,0,0.15,0.03,0,0,0,0,0.03,0,0,0.28,0.13,0.32,100
0.164532,-0.088526,-0.982391,0.024008,-0.184272,-0.982582,0.096,-0.138,-0.337,-0.171,0.564,0,0,0.12,0,0,1.11,0.1,0,0,0,0.23,1.4,0,0,0.03,0.14,0.83,-100
-0.332173,-0.028489,-0.942788,-0.489491,-0.014575,-0.871887,-0.425,-0.024,-0.165,0.488,0.088,0,0,1.34,0.42,0,0,0,0.3,0,0,0,2.18,0.01,0.7,1.5,5,0,-100
0.031778,-0.197136,-0.979861,-0.137669,-0.147398,-0.979449,-0.054,-0.174,-0.378,0.134,-0.079,0.06,0,0.02,0,0,1.73,1.25,0.75,0,0,0.13,2.92,0.11,1.35,0,0.99,0,-100
0.076883,-0.042911,-0.996116,-0.097295,-0.087664,-0.991387,-0.01,-0.066,-0.157,-0.029,0.048,0.43,0.04,0,0,0,1.6,0,0,0,0,0,0.08,0,0.14,0.6,0.27,0.45,100
0.079912,0.066539,-0.994579,-0.086389,0.070788,-0.993743,-0.003,0.069,-0.006,0.014,0.005,0.12,0,0,0,0,0,0,0,0,0,0.07,0,0.16,0,0.47,0,0.09,100
0.468094,-0.054002,-0.882027,0.307323,-0.041927,-0.950681,0.4,-0.052,-0.172,-0.443,-0.182,1.44,0,0.89,0,0.21,0,0,1.01,0.82,0.04,0,0,0,0,1.28,0.38,0.85,-100
0.117749,-0.055549,-0.991489,-0.007461,-0.082494,-0.996564,0.055,-0.069,-0.131,-0.103,0.054,0.05,0.09,0.09,0,0,0.63,0.09,0,0,0,0.2,0.93,0.01,0,0.18,0.29,0.55,100
0.487735,0.238316,-0.839833,0.397444,0.205767,-0.894258,0.472,0.251,0.156,-0.772,0.041,0,0,0,0,2.31,2.36,0.17,3.36,0.38,0.38,1.93,1.41,0,0,0.97,0,0,-100
0.016851,-0.251113,-0.967811,-0.056928,-0.26529,-0.962487,-0.021,-0.261,-0.529,-0.045,0.243,1.02,0.59,0,0.31,0.41,2.23,0,0,0,0,0.19,1.53,0,1.11,0,1.35,0,-100
0.114649,-0.01566,-0.993283,0.001041,-0.04125,-0.999148,0.058,-0.029,-0.108,-0.111,0.052,0,0,0,0,0,0,0,0,0,0,0.33,0.9,0.11,0,0.3,0.59,0,100
0.042873,0.23271,-0.971601,-0.100545,0.219449,-0.970429,-0.03,0.229,0.17,0.01,0.02,0,0,0.27,0,0,0.27,0,0,0,0,0,0.6,0,0,0.23,0.13,0.6,100
0.110038,-0.055869,-0.992356,-0.066011,-0.044661,-0.996819,0.022,-0.05,-0.23,0.045,0.075,0,0,0,0,0,0.97,0.03,0,0,0,0,0.58,0.2,0,0,0,2.03,-100
0.415311,-0.181092,-0.891472,0.206108,-0.101148,-0.973288,0.322,-0.15,-0.307,-0.375,-0.355,0.96,0,1.14,0,0.25,0.64,0,0,0.34,0,0,0.23,0,1.04,0.54,0.98,0,-100
0.051549,-0.008404,-0.998635,-0.184572,-0.009165,-0.982776,-0.067,-0.009,-0.329,0.072,0.04,1.02,0.09,0.25,0.18,0,0.76,0.08,0,0,0,0.25,0,0.97,0.04,0.28,1.09,2.44,100
0.003726,-0.193942,-0.981006,-0.140747,-0.168377,-0.975623,-0.07,-0.183,-0.381,0.112,-0.044,0,0.03,0,0,0.5,1.62,0.03,0,1.13,0,1.68,2.2,1.13,0.95,0,0,0,-100
0.022742,-0.050606,-0.99846,-0.115711,-0.056295,-0.991686,-0.047,-0.054,-0.086,-0.005,-0.023,0.01,0,0.02,0,0,0,0,0,0,0,0.17,1.57,0,0.37,0.14,1.27,0,100
0.123462,0.0342,-0.99176,-0.079861,-0.07416,-0.994044,0.022,-0.02,-0.137,-0.146,0.041,0.06,0,0,0,0,0.22,0.07,0,0,0,0,0.73,0.01,0.01,0,1.22,0.91,100
-0.356285,-0.02167,-0.934126,-0.365635,0.024196,-0.930444,-0.369,0.001,-0.24,0.403,0.016,0.44,0,0.33,0.03,0.65,2,0.31,1.48,0.57,0.37,0.54,2.38,0.54,1.65,0,0.35,0,-100
-0.060847,0.03241,-0.997621,-0.121018,0.002024,-0.992648,-0.091,0.017,-0.227,0.153,0.361,0.62,0.07,0.55,0.43,2.12,2.83,0,1.55,0.85,0.03,0,0,0,0,4.22,3.24,0,-100
0.115933,-0.03953,-0.99247,-0.098786,-0.041212,-0.994255,0.009,-0.041,-0.182,-0.044,0.061,0.03,0.01,0.02,0.04,0,1.18,0,0,0,0,0,0,0.09,0.42,0.08,0.22,0.48,100
-0.05653,0.411868,-0.909488,-0.483907,0.28304,-0.828083,-0.302,0.38,0.186,0.239,0.296,0,0,0,0,0,0.51,0,0,0,0,0,0.96,0,0,1.13,0,2.89,-100
0.0916,0.024212,-0.995501,-0.087362,0.031617,-0.995675,0.002,0.028,-0.064,0.046,-0.02,0.08,0.25,0.28,0.02,0,0.1,0.03,0,0,0,0.05,0.06,0,0,0.14,0,0,100
0.161323,-0.728907,-0.665334,0.072853,-0.748809,-0.65877,0.175,-0.84,-1.573,0.009,-1.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100
0.383041,-0.11403,-0.916666,0.229069,-0.059743,-0.971575,0.313,-0.092,-0.145,-0.342,-0.4,0.66,0,2.48,0,0,0.19,0,0,0,0,0,0,0,0,2.44,1.11,0,-100
0.154059,0.417316,-0.895608,-0.232252,0.477602,-0.847322,-0.045,0.474,0.304,0.154,-0.16,0,0.4,0.45,0,0,0.96,1.33,0,0,0,0,0.03,0,0.17,0.75,0,2.25,-100
0.11835,-0.120968,-0.985576,-0.05133,-0.111877,-0.992395,0.034,-0.117,-0.302,0.016,0.118,0,0,0,0,0,1.99,0.1,0,0,0,0,1.28,0.26,0,0,0,1.33,-100
0.096348,-0.00862,-0.99531,-0.050576,-0.035075,-0.998104,0.023,-0.022,-0.078,-0.046,-0.018,0,0,0.01,0,0,0,0,0,0,0,0.22,0.96,0.1,0.02,0.09,1.02,0,100
0.070335,0.43041,-0.899889,-0.328024,0.491048,-0.807014,-0.15,0.495,0.339,0.236,-0.16,0,0.13,0.29,0,0,1.41,1.24,0,0,0,0,0.07,0,0.51,1.29,0,1.59,-100
0.096208,-0.069028,-0.992965,-0.087186,-0.044455,-0.9952,0.005,-0.057,-0.17,0.032,-0.095,0,0,3.18,0,0.61,2.18,0.65,0.44,0,0,1.15,0.85,0.77,0,1.5,0.37,0,-100
-0.000114,0.047708,-0.998861,-0.199128,0.060363,-0.978113,-0.1,0.055,-0.018,0.061,-0.152,0,0,0.09,0,0,0,0,0,0,0,0,0.71,0,0.04,0.52,0,0,-100
0.230663,-0.06382,-0.970939,0.074166,-0.033675,-0.996677,0.154,-0.05,-0.172,-0.148,-0.235,1.73,0,0.07,0,0.68,0.92,0,0.88,0.91,0.12,0,0,0.12,0,2.77,1.99,0,-100
0.422099,0.105942,-0.900338,0.207618,0.099234,-0.973164,0.324,0.109,-0.137,-0.434,0.208,0.78,0.2,0,0,2.22,2.75,0,1.16,0.54,0.12,0,0,0.6,0,5,4.46,0,-100
0.101627,-0.015418,-0.994703,-0.004918,-0.051986,-0.998636,0.048,-0.034,-0.112,-0.104,0.055,0.05,0,0,0,0,0.01,0,0,0,0,0.5,0.57,0.05,0,0.05,0.62,0,100
0.031907,0.206101,-0.97801,-0.116906,0.202609,-0.972256,-0.044,0.207,0.172,0.011,0.022,0,0.21,0.2,0,0,0.02,0,0,0,0,0,0.61,0,0,0.03,0.06,0.35,100
0.087336,0.011346,-0.996114,-0.087044,0.01848,-0.996033,0,0.015,-0.068,0.048,-0.02,0.1,0.13,0.11,0,0,0,0,0,0,0,0,0.4,0,0,0.07,0.1,0,100
0.141924,-0.031693,-0.98937,-0.013438,-0.055695,-0.998357,0.065,-0.044,-0.083,-0.112,0.092,0.17,0,0.11,0,0,0.8,0.2,0,0,0,0.34,0.68,0.12,0,0.18,0.47,0.96,100
0.569439,-0.095438,-0.816475,0.489775,-0.190299,-0.850827,0.566,-0.17,-0.515,-0.824,0.136,0,0,0,0,1.36,1.41,0,1.58,0.9,0,0.08,1.58,0.55,0,2.42,0,0.05,-100
-0.286427,-0.095557,-0.953325,-0.518602,-0.113745,-0.847416,-0.42,-0.116,-0.317,0.434,0.113,0.44,0,0.2,0.05,0,0.61,0,0,0,0,0,2.33,0.31,1.06,0,1.34,0,-100
0.398375,0.109501,-0.910663,0.236395,0.077302,-0.968577,0.326,0.099,-0.148,-0.435,0.183,0.7,0.18,0,0,2.31,2.69,0,1.68,0.64,0.11,0,0,0.71,0,5,3.89,0,-100
0.419419,-0.069344,-0.905141,0.263054,-0.054485,-0.963241,0.35,-0.066,-0.169,-0.41,-0.255,2.67,0.51,0.1,1.11,0,0,0,0,0,0,0,0,0,0,1.35,1.1,0,-100
0.222126,0.45219,-0.86382,-0.202344,0.494481,-0.845308,0.012,0.506,0.399,0.038,-0.131,0,1.49,0.8,0,0.08,0.44,1.09,0,0,0,0,0.27,0,0,0.39,0,1.12,-100
0.08541,0.100056,-0.991309,-0.062925,0.108269,-0.992128,0.011,0.105,-0.023,-0.036,0.028,0,0.04,0.22,0,0,0.89,0.02,0,0,0,0.23,1.03,0.28,0,0,0.47,0,100
-0.330065,0.000465,-0.943958,-0.503407,0.014726,-0.863924,-0.432,0.008,-0.183,0.472,0.132,0,0,0.57,0,0,0,0,0,0,0,0,0.64,0,0.97,0.56,0.97,0.04,-100
0.17577,-0.098832,-0.979458,0.042826,-0.197916,-0.979283,0.111,-0.15,-0.349,-0.198,0.606,0,0,0.04,0.3,0,1.08,0.06,0,0,0,0.31,1.68,0,0,0.09,0,0.91,-100
0.041096,0.213491,-0.97608,-0.107946,0.197721,-0.974297,-0.034,0.208,0.177,0.009,0.023,0,0.08,0.21,0,0,0.07,0,0,0,0,0,0.3,0,0,0.16,0.03,0.43,100
0.100757,-0.015382,-0.994792,-0.054867,-0.022689,-0.998236,0.023,-0.019,-0.113,-0.017,0.057,0.12,0,0,0,0,0.6,0.25,0,0,0,0,0,0.09,0.02,0.18,0,0,100
0.354306,0.416328,-0.83734,-0.151258,0.409002,-0.89991,0.116,0.444,0.339,-0.034,-0.01,0,0.04,0.82,0,0.14,0.72,1.07,0.31,0,0.19,0,0.39,0,0,0.84,0.03,2.05,-100
-0.01788,-0.014886,-0.999729,-0.186239,-0.078114,-0.979394,-0.103,-0.047,-0.187,-0.014,0.205,4.25,0.32,0,1.46,0,0,0,0,0,0,0,1.48,0,0,0.57,0.31,0,-100
0.0928,-0.104311,-0.990206,-0.07336,-0.165408,-0.983493,0.01,-0.136,-0.136,-0.1,0.069,0.24,0,0,0.74,0,0,0,0,0,0,0.06,0.43,0,0.06,0.12,0.24,0,100
