"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Tx","pose_Ty","pose_Tz","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r"
-0.2949,-0.074601,-0.952612,-0.413853,-0.076078,-0.907159,-0.364,-0.081,116.6,-47.4,824.1,-0.241,0.446,0.166,0.61,0.36,0,0.22,0,1.7,0,0.39,0,0,1.7,0.05,1.09,0,1.69
-0.298065,-0.074229,-0.951655,-0.41849,-0.075418,-0.905084,-0.368,-0.08,116.9,-47.3,824.9,-0.24,0.451,0.168,0.52,0.34,0,0.1,0,1.65,0,0.5,0,0,1.63,0.12,1.02,0,1.74
-0.301152,-0.07015,-0.950992,-0.421107,-0.071799,-0.904165,-0.371,-0.076,117,-47.2,823.7,-0.239,0.455,0.167,0.53,0.35,0.03,0,0,1.7,0,0.59,0,0,1.54,0.12,0.93,0,1.75
-0.303757,-0.068887,-0.950256,-0.42433,-0.070456,-0.902763,-0.374,-0.075,117.3,-47.1,823.5,-0.237,0.461,0.165,0.57,0.25,0.04,0,0,1.79,0,0.64,0,0,1.45,0.13,0.89,0,1.71
-0.304154,-0.068399,-0.950164,-0.424624,-0.070072,-0.902654,-0.375,-0.075,117.3,-47,823.1,-0.237,0.462,0.164,0.7,0.41,0.04,0.04,0,1.81,0,0.53,0,0,1.26,0.04,0.86,0,1.63
-0.303082,-0.067123,-0.950598,-0.42341,-0.069869,-0.90324,-0.373,-0.074,117.6,-47,822.5,-0.237,0.461,0.165,0.71,0.6,0.01,0.04,0,1.6,0,0.44,0,0,1.2,0.01,0.82,0.01,1.52
-0.302671,-0.066625,-0.950763,-0.423093,-0.069156,-0.903443,-0.373,-0.073,118.5,-47,823.5,-0.234,0.458,0.168,0.7,0.73,0.01,0.04,0,1.38,0,0.37,0,0,1.14,0,0.79,0.01,1.52
-0.302426,-0.065886,-0.950893,-0.42266,-0.068474,-0.903698,-0.373,-0.072,118.5,-47,823.7,-0.233,0.457,0.168,0.6,0.68,0.01,0,0,1.36,0,0.45,0,0,1.27,0,0.79,0.01,1.43
-0.30182,-0.064938,-0.951151,-0.42163,-0.066919,-0.904295,-0.372,-0.071,119.3,-46.9,823.6,-0.232,0.455,0.168,0.48,0.4,0.01,0.03,0,1.65,0,0.48,0,0,1.32,0.06,0.82,0,1.6
-0.298074,-0.067557,-0.952149,-0.418442,-0.070312,-0.905518,-0.368,-0.074,120.3,-46.9,823.7,-0.234,0.451,0.172,0.37,0.18,0,0.04,0,1.94,0,0.52,0,0,1.36,0.09,0.83,0,1.65
-0.29845,-0.06586,-0.95215,-0.418727,-0.068818,-0.905501,-0.368,-0.072,120.3,-46.9,823.8,-0.232,0.451,0.171,0.39,0.22,0,0.05,0,1.93,0,0.33,0,0,1.37,0.09,0.84,0,1.75
-0.296506,-0.067703,-0.952628,-0.417029,-0.072144,-0.906025,-0.367,-0.075,120.7,-46.8,821.5,-0.238,0.448,0.178,0.48,0.43,0,0.04,0,1.75,0,0.17,0,0,1.39,0.03,0.82,0,1.6
-0.296819,-0.067313,-0.952558,-0.417062,-0.071737,-0.906043,-0.367,-0.075,120.7,-46.8,821.4,-0.237,0.448,0.178,0.55,0.63,0,0.03,0,1.54,0,0,0,0,1.4,0,0.8,0,1.47
-0.296877,-0.066371,-0.952606,-0.417262,-0.070891,-0.906017,-0.367,-0.074,120.8,-46.8,821.6,-0.236,0.448,0.179,0.53,0.44,0.05,0.02,0,1.4,0,0.13,0,0,1.27,0,0.74,0,1.39
-0.298845,-0.067427,-0.951917,-0.420331,-0.072936,-0.904435,-0.37,-0.075,121.2,-46.9,819.5,-0.239,0.453,0.185,0.49,0.24,0.13,0,0,1.41,0,0.29,0,0,1.11,0,0.7,0,1.28
-0.299752,-0.059333,-0.95217,-0.419951,-0.065771,-0.905161,-0.37,-0.067,122,-47,821.3,-0.232,0.451,0.191,0.43,0.17,0.16,0,0,1.37,0,0.47,0,0,1.02,0,0.63,0,1.39
-0.304585,-0.039573,-0.951663,-0.425566,-0.04688,-0.903712,-0.375,-0.047,123.4,-46.9,827.2,-0.229,0.449,0.199,0.38,0.29,0.13,0,0,1.45,0,0.52,0,0,1.1,0,0.62,0,1.52
-0.304536,-0.040709,-0.95163,-0.425454,-0.047906,-0.903711,-0.375,-0.048,123.5,-47,827.7,-0.23,0.449,0.2,0.37,0.49,0.08,0,0,1.68,0,0.49,0,0,1.22,0,0.58,0,1.83
-0.303097,-0.034541,-0.952333,-0.424294,-0.041596,-0.904569,-0.373,-0.041,124.2,-46.6,829.4,-0.225,0.447,0.199,0.48,0.51,0.13,0,0,1.99,0,0.5,0,0,1.19,0,0.64,0,1.74
-0.298418,-0.042517,-0.953488,-0.420511,-0.051041,-0.905851,-0.369,-0.05,124.3,-46.2,824.5,-0.223,0.442,0.205,0.58,0.51,0.2,0,0,2.29,0,0.52,0,0,1.15,0.01,0.71,0,1.66
-0.298318,-0.042234,-0.953532,-0.420185,-0.050491,-0.906033,-0.369,-0.05,124.3,-46.2,824.5,-0.222,0.441,0.206,0.57,0.44,0.17,0,0,2,0,0.46,0,0,1.03,0.01,0.82,0,1.47
-0.296821,-0.04655,-0.953798,-0.419393,-0.056246,-0.906061,-0.368,-0.055,124.6,-46.1,822,-0.218,0.444,0.207,0.45,0.3,0.1,0,0,1.77,0,0.41,0,0,0.95,0.14,0.83,0,1.41
-0.296447,-0.048693,-0.953807,-0.419348,-0.059509,-0.905873,-0.367,-0.058,124.4,-45.7,817.4,-0.219,0.444,0.211,0.32,0.16,0,0,0,1.49,0,0.3,0,0,0.9,0.28,0.84,0,1.26
-0.296649,-0.048613,-0.953749,-0.419284,-0.059355,-0.905913,-0.367,-0.058,124.4,-45.7,817.4,-0.219,0.445,0.211,0.31,0.03,0,0,0,1.45,0,0.32,0,0,0.98,0.29,0.87,0,1.38
-0.295223,-0.052596,-0.95398,-0.418881,-0.064373,-0.905756,-0.367,-0.063,124.6,-45.7,816.3,-0.222,0.444,0.215,0.36,0.06,0.02,0,0,1.37,0,0.36,0,0,1.04,0.16,0.93,0,1.59
-0.290471,-0.048954,-0.955631,-0.412697,-0.060154,-0.90888,-0.361,-0.058,125,-45.6,816.6,-0.213,0.435,0.213,0.41,0.05,0.02,0,0,1.4,0,0.37,0,0,0.98,0.01,0.96,0,1.68
-0.291318,-0.052954,-0.95516,-0.413365,-0.063842,-0.908324,-0.362,-0.063,125,-45.6,816.1,-0.217,0.437,0.214,0.44,0.05,0.02,0,0,1.51,0,0.4,0,0,0.82,0,0.94,0,1.58
-0.291351,-0.053015,-0.955146,-0.413458,-0.063888,-0.908279,-0.362,-0.063,125,-45.6,816.2,-0.217,0.437,0.214,0.42,0,0,0,0,1.65,0,0.33,0,0,0.77,0,0.92,0,1.45
-0.290909,-0.055565,-0.955136,-0.412605,-0.06689,-0.908451,-0.361,-0.066,125.4,-45.6,814.9,-0.222,0.436,0.216,0.41,0.04,0,0,0,1.5,0,0.4,0,0.05,0.95,0,0.88,0,1.62
-0.288489,-0.060743,-0.955554,-0.410018,-0.072777,-0.909169,-0.358,-0.071,126.1,-45.5,812.6,-0.228,0.432,0.22,0.4,0.12,0,0,0,1.34,0,0.45,0,0.07,1.08,0,0.83,0,1.82
-0.28855,-0.059867,-0.955591,-0.409642,-0.072009,-0.9094,-0.358,-0.071,126.1,-45.5,812.4,-0.226,0.431,0.219,0.35,0.12,0,0.09,0,1.16,0,0.47,0,0.07,1.15,0,0.81,0,2
-0.28478,-0.064112,-0.956446,-0.40652,-0.077107,-0.910383,-0.355,-0.076,127.1,-45.6,813.1,-0.232,0.426,0.227,0.31,0.07,0,0.09,0,1.16,0,0.3,0,0.03,1.03,0,0.84,0,1.96
-0.284488,-0.063773,-0.956556,-0.406683,-0.076846,-0.910331,-0.355,-0.075,127.9,-45.4,812.3,-0.231,0.425,0.229,0.26,0.03,0,0.09,0,1.12,0,0.14,0,0,0.96,0.01,0.87,0,1.84
-0.285091,-0.061448,-0.956529,-0.407257,-0.074846,-0.910242,-0.355,-0.073,127.9,-45.4,812.3,-0.229,0.426,0.229,0.33,0.1,0,0.01,0,1.31,0,0.08,0,0,1.04,0.01,0.91,0,1.66
-0.282272,-0.060665,-0.957414,-0.404298,-0.073584,-0.911662,-0.352,-0.072,128.8,-45.2,813.7,-0.225,0.42,0.23,0.33,0.13,0,0.01,0,1.36,0,0.08,0,0,0.99,0.01,0.97,0,1.69
-0.282305,-0.06018,-0.957435,-0.405182,-0.072897,-0.911325,-0.353,-0.071,129.3,-44.9,812.9,-0.223,0.419,0.23,0.29,0.09,0,0.01,0,1.38,0,0.1,0,0,1.03,0,1.03,0,1.81
-0.283708,-0.063664,-0.956795,-0.407502,-0.077248,-0.909931,-0.355,-0.075,129.4,-44.8,811,-0.228,0.421,0.235,0.22,0.03,0,0,0,1.18,0,0.08,0,0,0.92,0.06,1.04,0,1.98
-0.284144,-0.063491,-0.956677,-0.407719,-0.077059,-0.90985,-0.355,-0.075,129.4,-44.7,810.5,-0.228,0.422,0.235,0.34,0.03,0.02,0,0,1.27,0,0.06,0,0,1.04,0.06,1.07,0,1.9
-0.28367,-0.062745,-0.956867,-0.405538,-0.075963,-0.910916,-0.353,-0.074,129.7,-44.5,809.6,-0.229,0.418,0.236,0.34,0.07,0.02,0,0,1.21,0,0.17,0,0,1.05,0.06,1.1,0,1.74
-0.277217,-0.06741,-0.95844,-0.400163,-0.080212,-0.912927,-0.347,-0.079,130.1,-44.6,811.2,-0.232,0.408,0.238,0.33,0.1,0.02,0,0,1.13,0,0.27,0,0,1.07,0,1.16,0,1.58
-0.276801,-0.067358,-0.958564,-0.399936,-0.080158,-0.913031,-0.347,-0.079,130.2,-44.6,811.5,-0.232,0.408,0.239,0.24,0.07,0,0,0,1,0,0.43,0,0,1.07,0,1.08,0,1.57
-0.275518,-0.064747,-0.959113,-0.397084,-0.077661,-0.91449,-0.345,-0.076,130.2,-44.6,811.9,-0.23,0.405,0.235,0.32,0.03,0,0,0,1.07,0,0.44,0,0,1.1,0,1,0,1.58
-0.275713,-0.065627,-0.958997,-0.397079,-0.078381,-0.914431,-0.345,-0.077,130.1,-44.5,811.5,-0.231,0.405,0.235,0.39,0,0,0,0,1.14,0,0.48,0,0,1.11,0,0.9,0,1.59
-0.275834,-0.065618,-0.958963,-0.397316,-0.07841,-0.914326,-0.345,-0.077,130.1,-44.5,811.5,-0.231,0.406,0.235,0.41,0,0,0,0,1.23,0,0.34,0,0,0.98,0,0.89,0,1.54
-0.27392,-0.065318,-0.959532,-0.397153,-0.077377,-0.914485,-0.344,-0.076,129.8,-44.2,812,-0.228,0.404,0.231,0.35,0,0,0,0,1.3,0,0.22,0,0,1.03,0,0.9,0,1.64
-0.277057,-0.059403,-0.959016,-0.399067,-0.07119,-0.914154,-0.346,-0.07,129.2,-43.5,811.4,-0.22,0.41,0.223,0.22,0,0,0,0,1.32,0,0.22,0,0,1.09,0,0.92,0,1.8
-0.275252,-0.059862,-0.959507,-0.397951,-0.072093,-0.91457,-0.345,-0.07,128.7,-43,811.2,-0.219,0.409,0.22,0.08,0,0,0,0,1.25,0,0.34,0,0,1.25,0,0.96,0,1.94
-0.274855,-0.062667,-0.959441,-0.397326,-0.074628,-0.914638,-0.344,-0.073,128.6,-43,810.8,-0.222,0.409,0.22,0.05,0,0,0,0,1.29,0,0.33,0,0,1.13,0,0.97,0,2
-0.274994,-0.061418,-0.959482,-0.397634,-0.07392,-0.914562,-0.345,-0.072,128.3,-42.7,809.1,-0.221,0.409,0.223,0.05,0,0,0,0,1.24,0,0.21,0,0,1.03,0,0.95,0,2.02
-0.271963,-0.058758,-0.960512,-0.393422,-0.071458,-0.916577,-0.341,-0.069,128.3,-42.5,809.1,-0.217,0.403,0.221,0.05,0,0,0,0,1.18,0,0.14,0,0,0.93,0,0.92,0,2.09
-0.271818,-0.058793,-0.960551,-0.393451,-0.071585,-0.916555,-0.341,-0.069,128.3,-42.6,809.2,-0.218,0.404,0.22,0,0.01,0,0,0,1.07,0,0.24,0,0,0.85,0,0.86,0,2
-0.270521,-0.063654,-0.960607,-0.394124,-0.075899,-0.915918,-0.34,-0.074,128.3,-42.4,808.8,-0.223,0.402,0.221,0.05,0.01,0,0,0,1.24,0,0.31,0,0,0.68,0,0.85,0,1.9
-0.268918,-0.065473,-0.960935,-0.391606,-0.077061,-0.9169,-0.338,-0.076,128.6,-42.3,809.9,-0.222,0.399,0.22,0.09,0.01,0,0,0,1.42,0,0.35,0,0,0.53,0,0.83,0,1.78
-0.268814,-0.065654,-0.960952,-0.391498,-0.077234,-0.916932,-0.338,-0.076,128.6,-42.3,810.1,-0.223,0.399,0.22,0.13,0,0,0,0,1.58,0,0.42,0,0,0.62,0.05,0.9,0,1.73
-0.268962,-0.05598,-0.961523,-0.393268,-0.068501,-0.916869,-0.339,-0.066,129,-41.9,811,-0.209,0.401,0.216,0.17,0,0,0,0,1.56,0,0.42,0,0,0.84,0.07,0.93,0,1.68
-0.269642,-0.055761,-0.961345,-0.394419,-0.069026,-0.916334,-0.34,-0.066,129.1,-41.4,810.1,-0.211,0.402,0.219,0.2,0,0,0,0,1.54,0,0.43,0,0,1.06,0.09,0.94,0,1.63
-0.269465,-0.056776,-0.961335,-0.394313,-0.069985,-0.916307,-0.34,-0.067,129.1,-41.4,810.1,-0.212,0.402,0.219,0.16,0,0,0,0,1.4,0,0.33,0,0,1.1,0.05,0.95,0,1.6
-0.266653,-0.053415,-0.962311,-0.389397,-0.066901,-0.918637,-0.336,-0.064,129.6,-41,811.7,-0.207,0.398,0.216,0.08,0,0,0,0,1.15,0,0.24,0,0,0.96,0.02,0.94,0,1.65
-0.268253,-0.052291,-0.961928,-0.391486,-0.066112,-0.917806,-0.338,-0.063,129.6,-40.8,811,-0.206,0.402,0.217,0.04,0,0,0.02,0,1.08,0,0.17,0,0,0.97,0,1,0,1.65
-0.27065,-0.054513,-0.961133,-0.394886,-0.068654,-0.916161,-0.341,-0.066,129.2,-40.4,808.7,-0.209,0.405,0.219,0.09,0,0,0.1,0,1.09,0,0.14,0,0,1.02,0,1,0,1.67
-0.270827,-0.055955,-0.961,-0.394899,-0.070038,-0.916051,-0.341,-0.067,129.2,-40.4,808.5,-0.211,0.405,0.22,0.18,0,0,0.1,0,1.26,0,0.12,0,0,1.11,0,0.96,0,1.75
-0.269373,-0.054043,-0.961518,-0.39292,-0.068164,-0.917043,-0.339,-0.065,129.4,-40.3,810.1,-0.21,0.403,0.22,0.14,0,0,0.08,0,1.2,0,0.07,0,0,1.13,0,0.94,0,1.9
-0.26746,-0.058155,-0.961813,-0.392431,-0.072302,-0.916935,-0.338,-0.069,129.4,-40,809.6,-0.214,0.4,0.22,0.09,0,0,0,0,1.18,0,0.03,0,0,1.15,0,0.93,0,2.08
-0.26767,-0.058961,-0.961705,-0.392637,-0.073132,-0.916781,-0.338,-0.07,129.3,-40,809.4,-0.215,0.401,0.22,0.12,0,0,0,0,1.12,0,0.05,0,0,1.07,0,0.98,0.08,1.92
-0.27061,-0.056596,-0.961024,-0.394603,-0.070884,-0.916114,-0.341,-0.068,129.3,-39.9,810,-0.213,0.405,0.22,0.16,0,0,0.06,0,1.14,0,0.11,0,0,1.08,0,1,0.15,1.76
-0.268038,-0.05955,-0.961566,-0.392513,-0.07298,-0.916847,-0.338,-0.07,129.4,-39.9,810.4,-0.215,0.4,0.219,0.19,0,0,0.13,0,1.15,0,0.19,0,0,1.08,0,1.03,0.23,1.6
-0.267793,-0.060536,-0.961573,-0.392091,-0.073797,-0.916961,-0.338,-0.071,129.4,-39.9,810.5,-0.216,0.4,0.219,0.06,0,0.01,0.14,0,1.42,0,0.3,0,0,1.24,0,1.06,0.15,1.7
-0.269854,-0.057231,-0.961199,-0.395667,-0.070831,-0.915659,-0.341,-0.068,129.1,-40,810.9,-0.214,0.404,0.219,0.03,0,0.05,0.09,0,1.66,0,0.33,0,0,1.24,0,1.08,0.07,1.82
-0.269409,-0.056189,-0.961385,-0.395256,-0.06976,-0.915918,-0.34,-0.067,129.2,-40,811.4,-0.213,0.404,0.219,0.01,0,0.05,0.02,0,1.74,0,0.28,0,0,1.14,0.04,1.06,0,1.99
-0.268273,-0.056733,-0.961671,-0.392399,-0.069358,-0.917176,-0.338,-0.067,128.5,-40.4,809.6,-0.207,0.401,0.212,0.03,0,0.04,0.01,0,1.63,0,0.16,0,0,1.01,0.09,1.06,0,2.03
-0.267462,-0.057861,-0.96183,-0.39142,-0.070379,-0.917517,-0.337,-0.068,128.4,-40.4,809.4,-0.208,0.4,0.212,0.04,0,0,0,0,1.49,0,0.09,0,0,0.91,0.12,1.05,0,2.1
-0.267512,-0.057469,-0.961839,-0.391574,-0.069979,-0.917482,-0.337,-0.068,128.5,-40.4,809.5,-0.208,0.4,0.212,0.09,0,0,0.05,0,1.36,0,0.06,0,0,0.88,0.09,1.07,0,1.95
-0.267543,-0.05737,-0.961837,-0.390914,-0.068849,-0.917849,-0.337,-0.067,128.1,-40.6,808.9,-0.206,0.399,0.204,0.16,0,0,0.05,0,1.13,0,0.03,0,0,0.9,0.05,1.08,0,1.82
-0.267403,-0.057677,-0.961857,-0.390953,-0.069252,-0.917802,-0.337,-0.067,128,-40.6,808.7,-0.207,0.4,0.203,0.18,0,0,0.08,0,1.03,0,0.06,0,0,0.89,0.02,1.01,0,1.71
-0.267619,-0.062728,-0.961481,-0.390563,-0.072784,-0.917694,-0.337,-0.072,127.4,-40.7,807.9,-0.213,0.4,0.199,0.27,0,0,0.03,0,1.13,0,0.08,0,0,0.87,0.01,0.93,0,1.71
-0.269872,-0.05867,-0.961107,-0.392941,-0.068546,-0.917005,-0.339,-0.068,126.6,-40.7,808.1,-0.209,0.405,0.193,0.3,0,0,0.03,0,1.31,0,0.11,0,0,0.9,0.01,0.87,0,1.69
-0.269997,-0.05903,-0.96105,-0.393384,-0.068916,-0.916788,-0.34,-0.068,126.6,-40.7,807.8,-0.21,0.405,0.193,0.29,0,0,0,0,1.28,0,0.05,0,0,0.89,0,0.85,0,1.57
-0.268311,-0.061582,-0.961362,-0.390628,-0.070545,-0.917842,-0.337,-0.07,126.1,-40.8,809.6,-0.213,0.404,0.189,0.19,0,0,0,0,1.2,0,0.08,0,0,1.05,0,0.89,0,1.55
-0.268106,-0.0595,-0.96155,-0.391274,-0.067109,-0.917824,-0.337,-0.067,125.4,-40.9,810.5,-0.206,0.404,0.18,0.11,0,0,0,0,1.08,0,0.13,0,0,1.16,0,0.93,0,1.55
-0.268574,-0.060951,-0.961329,-0.391973,-0.06847,-0.917425,-0.338,-0.069,125.3,-40.8,809.9,-0.208,0.406,0.179,0.1,0,0,0,0,0.88,0,0.21,0,0,1.12,0,1.01,0,1.61
-0.269266,-0.064296,-0.960917,-0.39192,-0.070212,-0.917316,-0.338,-0.071,124.7,-40.9,811.5,-0.21,0.406,0.173,0.06,0,0,0,0,0.81,0,0.39,0,0,1.12,0,1.07,0,1.64
-0.269585,-0.062937,-0.960918,-0.392052,-0.067953,-0.91743,-0.339,-0.07,124.1,-41.1,812.8,-0.21,0.407,0.167,0.07,0,0,0,0,0.87,0,0.46,0,0,1.26,0,1.14,0,1.62
-0.274484,-0.062987,-0.959526,-0.396796,-0.06786,-0.915395,-0.344,-0.07,123.1,-41.4,813.2,-0.212,0.415,0.164,0.09,0,0,0,0,1.01,0,0.5,0,0,1.59,0,1.18,0,1.59
-0.274124,-0.064588,-0.959523,-0.396706,-0.069246,-0.91533,-0.344,-0.071,123.1,-41.4,813.3,-0.214,0.415,0.164,0.12,0,0,0,0,1.21,0,0.41,0,0,1.47,0.01,1.08,0,1.55
-0.275049,-0.064112,-0.95929,-0.397203,-0.068032,-0.915206,-0.344,-0.07,122.2,-41.7,813.4,-0.212,0.417,0.16,0.08,0,0,0,0,1.11,0,0.32,0,0,1.37,0.01,1.01,0,1.57
-0.273314,-0.067975,-0.95952,-0.39441,-0.070899,-0.916195,-0.342,-0.074,121.3,-41.8,812.5,-0.215,0.414,0.153,0.03,0,0,0,0,1.07,0,0.3,0,0,1.17,0.01,0.93,0,1.49
-0.273741,-0.068751,-0.959343,-0.395242,-0.071596,-0.915783,-0.343,-0.075,121.3,-41.8,812,-0.217,0.416,0.151,0,0,0,0,0,1.01,0,0.29,0,0,1.19,0,0.96,0,1.57
-0.275099,-0.066699,-0.959099,-0.395117,-0.06833,-0.916086,-0.343,-0.072,120.6,-41.9,813,-0.213,0.418,0.14,0.02,0,0,0.01,0,1.05,0,0.22,0,0,1.05,0,0.93,0,1.61
-0.277722,-0.070421,-0.958077,-0.398442,-0.070832,-0.914454,-0.347,-0.075,119.8,-42.1,814.7,-0.22,0.422,0.135,0.02,0,0,0.06,0,1.14,0,0.11,0,0,1,0,0.9,0,1.72
-0.277893,-0.070467,-0.958024,-0.398548,-0.070894,-0.914403,-0.347,-0.075,119.7,-42.1,814.4,-0.22,0.422,0.135,0.06,0,0,0.06,0,1.25,0,0.04,0,0,0.97,0,0.88,0,1.75
-0.276752,-0.066534,-0.958635,-0.397785,-0.066515,-0.915065,-0.346,-0.071,119.2,-42.3,818.6,-0.216,0.424,0.127,0.1,0.09,0,0.05,0,1.41,0,0.11,0,0,0.84,0,0.87,0,1.64
-0.284304,-0.067313,-0.956368,-0.406047,-0.066121,-0.911457,-0.354,-0.071,118.2,-42.4,817.6,-0.215,0.435,0.123,0.19,0.09,0,0,0,1.51,0,0.18,0,0,0.81,0,0.88,0,1.6
-0.285023,-0.064502,-0.956348,-0.407581,-0.06265,-0.911017,-0.355,-0.068,117.3,-42.4,818.4,-0.212,0.437,0.12,0.25,0.09,0,0,0,1.4,0,0.22,0,0,0.85,0,0.89,0,1.53
-0.284777,-0.065309,-0.956367,-0.407507,-0.063424,-0.910997,-0.355,-0.069,117.3,-42.4,818.5,-0.213,0.436,0.12,0.21,0,0,0,0,1.33,0,0.21,0,0,0.92,0,0.89,0,1.55
-0.28818,-0.064378,-0.95541,-0.409392,-0.061511,-0.910283,-0.358,-0.067,116.3,-42.5,818.1,-0.212,0.443,0.111,0.15,0.01,0,0,0,1.31,0,0.32,0,0,1,0,0.88,0,1.52
-0.291298,-0.062375,-0.954597,-0.411822,-0.059108,-0.909346,-0.361,-0.065,115.4,-42.6,818.7,-0.21,0.448,0.106,0.09,0.01,0,0,0,1.35,0,0.43,0,0,1.05,0,0.85,0,1.47
-0.291117,-0.061981,-0.954678,-0.411659,-0.058686,-0.909447,-0.361,-0.065,115.5,-42.7,819.1,-0.209,0.448,0.106,0.1,0.01,0,0,0,1.37,0,0.56,0,0,1.12,0,0.86,0,1.52
-0.290961,-0.061995,-0.954724,-0.411627,-0.058741,-0.909458,-0.36,-0.065,115.5,-42.7,819.2,-0.209,0.448,0.106,0.08,0.07,0,0,0,1.36,0,0.52,0,0,1.18,0,0.89,0,1.56
-0.292216,-0.064488,-0.954176,-0.411923,-0.058978,-0.909308,-0.361,-0.066,114.5,-42.7,818.2,-0.211,0.449,0.098,0.08,0.11,0,0.14,0,1.26,0,0.46,0,0,1.18,0,0.95,0,1.72
-0.294124,-0.062818,-0.953701,-0.41321,-0.056998,-0.90885,-0.363,-0.064,113.6,-42.8,818.7,-0.211,0.454,0.092,0.07,0.15,0,0.33,0,1.16,0,0.38,0,0,1.2,0,1,0,1.9
-0.294257,-0.063217,-0.953633,-0.413512,-0.057416,-0.908686,-0.363,-0.065,113.6,-42.8,818.7,-0.212,0.455,0.091,0.05,0.09,0,0.33,0,1.18,0,0.43,0,0,1.23,0,0.98,0,2
-0.293392,-0.062373,-0.953955,-0.412418,-0.055169,-0.909323,-0.362,-0.063,112.7,-42.8,818.5,-0.208,0.453,0.081,0.03,0.06,0,0.18,0,1.41,0,0.4,0,0,1.32,0,0.97,0,1.88
-0.296519,-0.059492,-0.953172,-0.41596,-0.051037,-0.907949,-0.366,-0.059,112.1,-43,822,-0.203,0.461,0.072,0.01,0.03,0,0,0,1.6,0,0.38,0,0,1.42,0,0.97,0,1.71
-0.296423,-0.059751,-0.953186,-0.415771,-0.051428,-0.908014,-0.365,-0.06,112,-43,821.6,-0.203,0.462,0.071,0.08,0.01,0,0.15,0,1.72,0,0.35,0,0,1.29,0,0.94,0,1.72
-0.296065,-0.058451,-0.953378,-0.415458,-0.04918,-0.908282,-0.365,-0.058,111.2,-42.8,821.2,-0.201,0.459,0.067,0.12,0.07,0,0.28,0,1.65,0,0.38,0,0,1.23,0,0.87,0,1.78
-0.297575,-0.059174,-0.952863,-0.417186,-0.049382,-0.907478,-0.367,-0.058,110.6,-42.7,823.2,-0.202,0.463,0.062,0.12,0.07,0,0.5,0,1.4,0,0.54,0,0,1.1,0.03,0.85,0,1.76
-0.297844,-0.058432,-0.952824,-0.417284,-0.047828,-0.907517,-0.367,-0.057,109.9,-42.7,823.7,-0.199,0.464,0.058,0.05,0.07,0,0.56,0,1.1,0,0.6,0,0,1.09,0.05,0.88,0,1.67
-0.297687,-0.058054,-0.952897,-0.417339,-0.047526,-0.907507,-0.367,-0.057,109.9,-42.7,823.9,-0.199,0.464,0.057,0,0,0,0.44,0,0.97,0,0.63,0,0,1.16,0.05,0.96,0,1.81
-0.300811,-0.057308,-0.95196,-0.421202,-0.046104,-0.905794,-0.371,-0.056,109.3,-42.5,824.4,-0.196,0.471,0.054,0,0,0,0.23,0,1.02,0,0.56,0,0,1.16,0.02,0.95,0,1.91
-0.300243,-0.055124,-0.952269,-0.420687,-0.04372,-0.906152,-0.37,-0.053,108.8,-42.4,826.7,-0.194,0.472,0.049,0.01,0,0,0.04,0,1.09,0,0.5,0,0,1.22,0,0.95,0,2.02
-0.299941,-0.056061,-0.952309,-0.420484,-0.044715,-0.906198,-0.37,-0.054,108.8,-42.4,826.8,-0.196,0.472,0.048,0.05,0,0,0.04,0,1.06,0,0.43,0,0,1.15,0,1.01,0.03,2.04
-0.297967,-0.055593,-0.952956,-0.41869,-0.043432,-0.90709,-0.368,-0.053,108.5,-42.3,828.4,-0.193,0.469,0.044,0.05,0,0,0.16,0,1.08,0,0.47,0,0,1.16,0,1.07,0.03,2.03
-0.300943,-0.058228,-0.951863,-0.421457,-0.045579,-0.905702,-0.371,-0.056,107.5,-42.1,826.8,-0.196,0.473,0.044,0.04,0,0,0.23,0,1.12,0,0.53,0,0,1.13,0,1.13,0.03,1.99
-0.300668,-0.059609,-0.951864,-0.421353,-0.046749,-0.905691,-0.371,-0.057,107.5,-42.1,826.8,-0.198,0.472,0.045,0,0,0,0.26,0,1.29,0,0.65,0,0,1.09,0,1.05,0.1,1.93
-0.298308,-0.058291,-0.952688,-0.418684,-0.045109,-0.907011,-0.368,-0.056,107.5,-42.2,830.1,-0.195,0.469,0.037,0,0,0,0.13,0,1.32,0,0.67,0,0,1.11,0,1,0.1,1.94
-0.300444,-0.057077,-0.95209,-0.419966,-0.043007,-0.90652,-0.37,-0.054,107,-42.1,830.1,-0.193,0.473,0.034,0,0,0,0.03,0,1.34,0,0.64,0,0,1.1,0,0.95,0.1,1.89
-0.300544,-0.058419,-0.951977,-0.420319,-0.044221,-0.906298,-0.37,-0.055,106.9,-42.1,829.9,-0.195,0.473,0.034,0,0.02,0,0.04,0,1.21,0,0.61,0,0,1.04,0,0.95,0,1.66
-0.303048,-0.059002,-0.951147,-0.421597,-0.044792,-0.905676,-0.372,-0.056,106.5,-41.9,828.8,-0.195,0.477,0.031,0,0.02,0,0.13,0,1.25,0,0.61,0,0,0.96,0,0.96,0,1.61
